City_Name,Restaurant_Name,Request_Time_Local,Final_Delivery_Time_Local,Order_Status,Item_Name,Item_quantity,Customizations,Customization_Cost_Local,Special_Instructions,Item_Price,Order_Price,Currency
Washington D.C.,Rangoli,2022-08-14T14:27:52.000Z,2022-08-14T15:05:37.000Z,completed,Chicken Chettinad,1,"",,,16.99,129.53,USD
Washington D.C.,Rangoli,2022-08-14T14:27:52.000Z,2022-08-14T15:05:37.000Z,completed,Chicken Sixty-Five,1,"",,,8.5,129.53,USD
Washington D.C.,Rangoli,2022-08-14T14:27:52.000Z,2022-08-14T15:05:37.000Z,completed,Gulab Jumun,1,"",,,4.99,129.53,USD
Washington D.C.,Rangoli,2022-08-14T14:27:52.000Z,2022-08-14T15:05:37.000Z,completed,Malai Kofta,1,"",,,16.99,129.53,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2022-08-13T23:50:44.000Z,2022-08-14T00:48:00.000Z,completed,Fire Sauce Packet,11,"",,,0.0,52.99,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2022-08-13T23:50:44.000Z,2022-08-14T00:48:00.000Z,completed,Spicy Potato Soft Taco,4,"Seasoned Rice, Onions",0.54,,1.2,52.99,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2022-08-13T23:50:44.000Z,2022-08-14T00:48:00.000Z,completed,Spicy Potato Soft Taco,4,Creamy Jalapeño Sauce,0.72,,1.2,52.99,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2022-08-13T23:50:44.000Z,2022-08-14T00:48:00.000Z,completed,Hot Sauce Packet,7,"",,,0.0,52.99,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2022-08-13T23:50:44.000Z,2022-08-14T00:48:00.000Z,completed,Nachos BellGrande®,1,Onions,0.54,,6.23,52.99,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2022-08-13T23:50:44.000Z,2022-08-14T00:48:00.000Z,completed,Diablo Sauce Packet,10,"",,,0.0,52.99,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2022-08-13T23:50:44.000Z,2022-08-14T00:48:00.000Z,completed,Drinks Party Pack,1,"Medium Mountain Dew®, Medium Pepsi®",0.0,,4.8,52.99,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2022-08-13T23:50:44.000Z,2022-08-14T00:48:00.000Z,completed,Fiesta Veggie Burrito,3,Extra Fiesta Strips,0.36,,2.4,52.99,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2022-08-13T23:50:44.000Z,2022-08-14T00:48:00.000Z,completed,Fiesta Veggie Burrito,3,"Spicy Ranch, Creamy Jalapeño Sauce",0.72,,2.4,52.99,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2022-08-13T23:50:44.000Z,2022-08-14T00:48:00.000Z,completed,Fiesta Veggie Burrito,3,Potatoes,0.96,,2.4,52.99,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2022-08-13T23:50:44.000Z,2022-08-14T00:48:00.000Z,completed,Nachos BellGrande®,1,No Seasoned Beef,0.0,,6.23,52.99,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2022-08-13T23:50:44.000Z,2022-08-14T00:48:00.000Z,completed,Nachos BellGrande®,1,Jalapeño Peppers,0.72,,6.23,52.99,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2022-08-13T23:50:44.000Z,2022-08-14T00:48:00.000Z,completed,Nachos BellGrande®,1,Potatoes,0.96,,6.23,52.99,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2022-08-13T23:50:44.000Z,2022-08-14T00:48:00.000Z,completed,Nachos BellGrande®,1,Guacamole,1.2,,6.23,52.99,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2022-08-13T23:50:44.000Z,2022-08-14T00:48:00.000Z,completed,Spicy Potato Soft Taco,4,Red Sauce,0.6,,1.2,52.99,USD
Washington D.C.,IHOP (Centreville Rd),2022-08-13T12:04:45.000Z,2022-08-13T12:51:42.000Z,completed,Build Your Own Omelette+,1,"Crispy Hash Browns, Standard+, Hash Browns, Pepper Jack",0.0,,11.87,84.27,USD
Washington D.C.,IHOP (Centreville Rd),2022-08-13T12:04:45.000Z,2022-08-13T12:51:42.000Z,completed,Build Your Own Omelette+,1,"Peppers & Onions, Sautéed Mushrooms",1.19,,11.87,84.27,USD
Washington D.C.,IHOP (Centreville Rd),2022-08-13T12:04:45.000Z,2022-08-13T12:51:42.000Z,completed,House-Made Milkshakes,1,Vanilla,0.0,,6.59,84.27,USD
Washington D.C.,IHOP (Centreville Rd),2022-08-13T12:04:45.000Z,2022-08-13T12:51:42.000Z,completed,Hash Browns,1,Crispy Hash Browns,0.0,,4.19,84.27,USD
Washington D.C.,IHOP (Centreville Rd),2022-08-13T12:04:45.000Z,2022-08-13T12:51:42.000Z,completed,Build Your Own Omelette+,2,"3 Pancakes, Standard+, Pepper Jack",0.0,,11.87,84.27,USD
Washington D.C.,IHOP (Centreville Rd),2022-08-13T12:04:45.000Z,2022-08-13T12:51:42.000Z,completed,Build Your Own Omelette+,2,"Peppers & Onions, Hash Browns",1.19,,11.87,84.27,USD
Washington D.C.,IHOP (Centreville Rd),2022-08-13T12:04:45.000Z,2022-08-13T12:51:42.000Z,completed,Build Your Own Omelette+,2,3 Choc Chocolate Chip,2.39,,11.87,84.27,USD
Washington D.C.,IHOP (Centreville Rd),2022-08-13T12:04:45.000Z,2022-08-13T12:51:42.000Z,completed,House-Made Milkshakes,2,Strawberry (made with real fruit),0.0,,6.59,84.27,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2022-08-12T20:18:03.000Z,2022-08-12T21:22:23.000Z,completed,PLAIN TANDORI ROTI,1,"",,,1.99,117.98,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2022-08-12T20:18:03.000Z,2022-08-12T21:22:23.000Z,completed,DHABA DAAL,1,"",,,19.19,117.98,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2022-08-12T20:18:03.000Z,2022-08-12T21:22:23.000Z,completed,PLAIN TANDORI ROTI,2,"",,,1.99,117.98,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2022-08-12T20:18:03.000Z,2022-08-12T21:22:23.000Z,completed,PLAIN TAWA ROTI,3,"",,,1.99,117.98,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2022-08-12T20:18:03.000Z,2022-08-12T21:22:23.000Z,completed,BUTTER CHICKEN (BONE IN),1,"",,,20.99,117.98,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2022-08-12T20:18:03.000Z,2022-08-12T21:22:23.000Z,completed,KARAHI PANEER,1,"",,,17.99,117.98,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2022-08-12T20:18:03.000Z,2022-08-12T21:22:23.000Z,completed,PANEER 65,1,"",,,13.19,117.98,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2022-08-12T20:18:03.000Z,2022-08-12T21:22:23.000Z,completed,Rasmalai,3,"",,,3.0,117.98,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2022-08-12T20:18:03.000Z,2022-08-12T21:22:23.000Z,completed,SAMOSA CHAAT,1,"",,,9.59,117.98,USD
Washington D.C.,McDonald's® (9001 CENTERVILLE RD)[RENOVATION HOLD],2022-08-11T23:48:41.000Z,2022-08-12T00:05:42.000Z,completed,20 Piece McNuggets,1,Spicy Buffalo,0.0,,6.89,51.62,USD
Washington D.C.,McDonald's® (9001 CENTERVILLE RD)[RENOVATION HOLD],2022-08-11T23:48:41.000Z,2022-08-12T00:05:42.000Z,completed,Hot and Spicy McChicken,3,"Shredded Lettuce, Regular Bun, Mayonnaise",0.0,,2.79,51.62,USD
Washington D.C.,McDonald's® (9001 CENTERVILLE RD)[RENOVATION HOLD],2022-08-11T23:48:41.000Z,2022-08-12T00:05:42.000Z,completed,Ketchup Packet,3,"",,,0.0,51.62,USD
Washington D.C.,McDonald's® (9001 CENTERVILLE RD)[RENOVATION HOLD],2022-08-11T23:48:41.000Z,2022-08-12T00:05:42.000Z,completed,Medium Fanta Orange,1,Ice,0.0,,1.69,51.62,USD
Washington D.C.,McDonald's® (9001 CENTERVILLE RD)[RENOVATION HOLD],2022-08-11T23:48:41.000Z,2022-08-12T00:05:42.000Z,completed,Hot Mustard Dipping Sauce,5,"",,,0.0,51.62,USD
Washington D.C.,McDonald's® (9001 CENTERVILLE RD)[RENOVATION HOLD],2022-08-11T23:48:41.000Z,2022-08-12T00:05:42.000Z,completed,Hot and Spicy McChicken,3,American Cheese,1.98,,2.79,51.62,USD
Washington D.C.,McDonald's® (9001 CENTERVILLE RD)[RENOVATION HOLD],2022-08-11T23:48:41.000Z,2022-08-12T00:05:42.000Z,completed,Medium Coke®,1,Ice,0.0,,1.69,51.62,USD
Washington D.C.,McDonald's® (9001 CENTERVILLE RD)[RENOVATION HOLD],2022-08-11T23:48:41.000Z,2022-08-12T00:05:42.000Z,completed,Medium Coke®,1,Large Coke®,0.5,,1.69,51.62,USD
Washington D.C.,McDonald's® (9001 CENTERVILLE RD)[RENOVATION HOLD],2022-08-11T23:48:41.000Z,2022-08-12T00:05:42.000Z,completed,Medium French Fries,3,Salt,0.0,,3.59,51.62,USD
Washington D.C.,McDonald's® (9001 CENTERVILLE RD)[RENOVATION HOLD],2022-08-11T23:48:41.000Z,2022-08-12T00:05:42.000Z,completed,Spicy Buffalo,7,"",,,0.0,51.62,USD
Washington D.C.,McDonald's® (9001 CENTERVILLE RD)[RENOVATION HOLD],2022-08-11T23:48:41.000Z,2022-08-12T00:05:42.000Z,completed,Creamy Ranch Sauce,4,"",,,0.0,51.62,USD
Washington D.C.,McDonald's® (9001 CENTERVILLE RD)[RENOVATION HOLD],2022-08-11T23:48:41.000Z,2022-08-12T00:05:42.000Z,completed,Hot and Spicy McChicken,3,Roma Tomato - 2 Slices,0.4,,2.79,51.62,USD
Washington D.C.,McDonald's® (9001 CENTERVILLE RD)[RENOVATION HOLD],2022-08-11T23:48:41.000Z,2022-08-12T00:05:42.000Z,completed,Medium Fanta Orange,1,Large Fanta Orange,0.5,,1.69,51.62,USD
Washington D.C.,McDonald's® (9001 CENTERVILLE RD)[RENOVATION HOLD],2022-08-11T23:48:41.000Z,2022-08-12T00:05:42.000Z,completed,Medium French Fries,3,Large French Fries,1.1,,3.59,51.62,USD
Washington D.C.,McDonald's® (9001 CENTERVILLE RD)[RENOVATION HOLD],2022-08-11T23:48:41.000Z,2022-08-12T00:05:42.000Z,completed,Medium Sprite®,1,Ice,0.0,,1.69,51.62,USD
Washington D.C.,McDonald's® (9001 CENTERVILLE RD)[RENOVATION HOLD],2022-08-11T23:48:41.000Z,2022-08-12T00:05:42.000Z,completed,Medium Sprite®,1,Large Sprite®,0.5,,1.69,51.62,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2022-08-11T14:13:17.000Z,2022-08-11T15:09:25.000Z,completed,Rasmalai,1,"",,,3.0,48.38,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2022-08-11T14:13:17.000Z,2022-08-11T15:09:25.000Z,completed,Butter chicken,1,"",,,13.0,48.38,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2022-08-11T14:13:17.000Z,2022-08-11T15:09:25.000Z,completed,Chicken 65,1,"",,,7.0,48.38,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2022-08-11T14:13:17.000Z,2022-08-11T15:09:25.000Z,completed,Chilly chicken,1,"",,,13.0,48.38,USD
Washington D.C.,Mehfil Restaurant and Banquet (10820 Ballsford Rd),2022-08-11T14:13:17.000Z,2022-08-11T15:09:25.000Z,completed,Garlic naan,2,"",,,3.0,48.38,USD
Washington D.C.,Velocity Wings (Manassas),2022-08-10T20:47:41.000Z,2022-08-10T21:29:05.000Z,completed,Southwest Eggrolls,1,"",,,12.0,0.0,USD
Washington D.C.,Velocity Wings (Manassas),2022-08-10T20:47:41.000Z,2022-08-10T21:29:05.000Z,completed,Velocity Wings (1 sauce per 10 wings),1,"Ranch and Blue Cheese, Ranch, Honey Mustard, Celery and Carrots, Honey BBQ, Blue Cheese",0.0,,18.0,0.0,USD
Washington D.C.,Velocity Wings (Manassas),2022-08-10T20:47:41.000Z,2022-08-10T21:29:05.000Z,completed,Buffalo Chicken Sandwich,3,"",,,14.25,0.0,USD
Washington D.C.,Velocity Wings (Manassas),2022-08-10T20:47:41.000Z,2022-08-10T21:29:05.000Z,completed,Velocity Wings (1 sauce per 10 wings),1,15 Wings,6.0,,18.0,0.0,USD
Washington D.C.,Grounds Central Station,2022-08-07T14:26:49.000Z,2022-08-07T15:24:03.000Z,completed,2 Hash Browns,1,"",,,4.5,69.69,USD
Washington D.C.,Grounds Central Station,2022-08-07T14:26:49.000Z,2022-08-07T15:24:03.000Z,completed,Frozen Hot Chocolate,2,Large,1.0,,5.0,69.69,USD
Washington D.C.,Grounds Central Station,2022-08-07T14:26:49.000Z,2022-08-07T15:24:03.000Z,completed,Muffin Blueberry,1,"",,,3.99,69.69,USD
Washington D.C.,Grounds Central Station,2022-08-07T14:26:49.000Z,2022-08-07T15:24:03.000Z,completed,Raspberry White Scone,1,"",,,3.99,69.69,USD
Washington D.C.,Grounds Central Station,2022-08-07T14:26:49.000Z,2022-08-07T15:24:03.000Z,completed,Tater Tots,1,"",,,5.75,69.69,USD
Washington D.C.,Grounds Central Station,2022-08-07T14:26:49.000Z,2022-08-07T15:24:03.000Z,completed,Frozen Hot Chocolate,2,Breve (Half & Half),0.75,,5.0,69.69,USD
Washington D.C.,Grounds Central Station,2022-08-07T14:26:49.000Z,2022-08-07T15:24:03.000Z,completed,Buffalo Chicken Melt,1,"",,,10.99,69.69,USD
Washington D.C.,Grounds Central Station,2022-08-07T14:26:49.000Z,2022-08-07T15:24:03.000Z,completed,Danish,1,Cherry Cheese,0.0,,3.99,69.69,USD
Washington D.C.,Grounds Central Station,2022-08-07T14:26:49.000Z,2022-08-07T15:24:03.000Z,completed,Frozen Hot Chocolate,2,Add Whipped Cream,0.0,,5.0,69.69,USD
Washington D.C.,Grounds Central Station,2022-08-07T14:26:49.000Z,2022-08-07T15:24:03.000Z,completed,Veggie - Egg Tomato Pepper Onion Cheese Sandwich,2,No Combo,0.0,,5.25,69.69,USD
Washington D.C.,Grounds Central Station,2022-08-07T14:26:49.000Z,2022-08-07T15:24:03.000Z,completed,Veggie - Egg Tomato Pepper Onion Cheese Sandwich,2,Everything Bagel,0.75,,5.25,69.69,USD
Washington D.C.,Burger King (10625 Baltimore Avenue),2022-08-01T14:10:16.000Z,2022-08-01T14:53:58.000Z,completed,16PC Chicken Nuggets,1,"Zesty, Ranch, 16PC Chicken Nuggets, Honey Mustard, Marinara, Buffalo, Sweet & Sour",0.0,,5.99,43.94,USD
Washington D.C.,Burger King (10625 Baltimore Avenue),2022-08-01T14:10:16.000Z,2022-08-01T14:53:58.000Z,completed,Southwest Impossible Bacon Whopper Meal,2,Onion Ring $,0.35,,11.95,43.94,USD
Washington D.C.,Burger King (10625 Baltimore Avenue),2022-08-01T14:10:16.000Z,2022-08-01T14:53:58.000Z,completed,Southwest Impossible Bacon Whopper Meal,2,Southwest Impossible Bacon Whopper Meal - Large,0.6,,11.95,43.94,USD
Washington D.C.,Burger King (10625 Baltimore Avenue),2022-08-01T14:10:16.000Z,2022-08-01T14:53:58.000Z,completed,Southwest Impossible Bacon Whopper Meal,2,"Mustard, Tomato $, Spicy Sce, Onion, Tortilla Strips $, Lg FRIES, Avocado Spread $, Bacon $, American Cheese $, Lettuce $, Mayo",0.0,,11.95,43.94,USD
Washington D.C.,Burger King (10625 Baltimore Avenue),2022-08-01T14:10:16.000Z,2022-08-01T14:53:58.000Z,completed,Southwest Impossible Bacon Whopper Meal,2,Coke® - Large,2.99,,11.95,43.94,USD
Washington D.C.,Panera (10914 Baltimore Avenue ),2022-07-29T13:57:03.000Z,2022-07-29T14:23:28.000Z,completed,Soup/Mac and Soup/Mac,2,French Baguette (180 Cal.),0.0,,0.0,54.22,USD
Washington D.C.,Panera (10914 Baltimore Avenue ),2022-07-29T13:57:03.000Z,2022-07-29T14:23:28.000Z,completed,Soup/Mac and Soup/Mac,2,Broccoli Cheddar Soup (Bowl) (370 Cal.),6.09,,0.0,54.22,USD
Washington D.C.,Panera (10914 Baltimore Avenue ),2022-07-29T13:57:03.000Z,2022-07-29T14:23:28.000Z,completed,Classic Grilled Cheese Sandwich,1,Chips (150 Cal.),0.0,,6.29,54.22,USD
Washington D.C.,Panera (10914 Baltimore Avenue ),2022-07-29T13:57:03.000Z,2022-07-29T14:23:28.000Z,completed,Classic Grilled Cheese Sandwich,1,Whole,1.8,,6.29,54.22,USD
Washington D.C.,Panera (10914 Baltimore Avenue ),2022-07-29T13:57:03.000Z,2022-07-29T14:23:28.000Z,completed,Iced Chocolate Latte,1,"",,,4.79,54.22,USD
Washington D.C.,Panera (10914 Baltimore Avenue ),2022-07-29T13:57:03.000Z,2022-07-29T14:23:28.000Z,completed,Mango Smoothie,1,"",,,5.69,54.22,USD
Washington D.C.,Panera (10914 Baltimore Avenue ),2022-07-29T13:57:03.000Z,2022-07-29T14:23:28.000Z,completed,Soup/Mac and Soup/Mac,2,Broccoli Cheddar Soup (Bread Bowl) (900 Cal.),6.49,,0.0,54.22,USD
Washington D.C.,Panera (10914 Baltimore Avenue ),2022-07-29T13:57:03.000Z,2022-07-29T14:23:28.000Z,completed,Sprouted Grain Bagel Flat,1,"Sliced & Toasted, Unsliced",0.0,,1.69,54.22,USD
Washington D.C.,Panera (10914 Baltimore Avenue ),2022-07-29T13:57:03.000Z,2022-07-29T14:23:28.000Z,completed,Sprouted Grain Bagel Flat,1,Honey Walnut Cream Cheese (130 Cal.),1.49,,1.69,54.22,USD
Washington D.C.,Panda Express (University Of Maryland),2022-07-28T11:53:18.000Z,2022-07-28T13:31:04.000Z,completed,Bigger Plate,1,Honey Walnut Shrimp,1.6,,13.4,0.0,USD
Washington D.C.,Panda Express (University Of Maryland),2022-07-28T11:53:18.000Z,2022-07-28T13:31:04.000Z,completed,Veggie Spring Roll,2,Small,2.5,,0.0,0.0,USD
Washington D.C.,Panda Express (University Of Maryland),2022-07-28T11:53:18.000Z,2022-07-28T13:31:04.000Z,completed,Bigger Plate,1,"The Original Orange Chicken, Kung Pao Chicken, Chow Mein, Fried Rice",0.0,,13.4,0.0,USD
Washington D.C.,Panda Express (University Of Maryland),2022-07-28T11:53:18.000Z,2022-07-28T13:31:04.000Z,completed,Cream Cheese Rangoon,1,Small,2.5,,0.0,0.0,USD
Washington D.C.,Panda Express (University Of Maryland),2022-07-28T11:53:18.000Z,2022-07-28T13:31:04.000Z,completed,Cream Cheese Rangoon,1,Small (3 pcs),0.0,,0.0,0.0,USD
Washington D.C.,Panda Express (University Of Maryland),2022-07-28T11:53:18.000Z,2022-07-28T13:31:04.000Z,completed,Veggie Spring Roll,2,Small (2 pcs),0.0,,0.0,0.0,USD
Washington D.C.,Subway (6094 Greenbelt Rd),2022-07-27T09:44:45.000Z,2022-07-27T10:18:48.000Z,completed,Chocolate Chip,1,"",,,1.19,26.75,USD
Washington D.C.,Subway (6094 Greenbelt Rd),2022-07-27T09:44:45.000Z,2022-07-27T10:18:48.000Z,completed,Miss Vickie’s® Jalapeño,1,"",,,1.69,26.75,USD
Washington D.C.,Subway (6094 Greenbelt Rd),2022-07-27T09:44:45.000Z,2022-07-27T10:18:48.000Z,completed,Fanta® Orange,1,"",,,2.89,26.75,USD
Washington D.C.,Subway (6094 Greenbelt Rd),2022-07-27T09:44:45.000Z,2022-07-27T10:18:48.000Z,completed,Raspberry Cheesecake,1,"",,,1.19,26.75,USD
Washington D.C.,Subway (6094 Greenbelt Rd),2022-07-27T09:44:45.000Z,2022-07-27T10:18:48.000Z,completed,Spicy Italian Footlong Pro (Double Protein),1,"Artisan Italian, Italian Herbs & Cheese, Cucumbers, Pepperoni, Genoa Salami, Tomatoes, Regular Mayonnaise, Baja Chipotle, Black Olives, Provolone, Jalapeños, Buffalo Sauce, Red Onions, Oil, Lettuce, Green Peppers",0.0,,12.83,26.75,USD
Washington D.C.,Subway (6094 Greenbelt Rd),2022-07-27T09:44:45.000Z,2022-07-27T10:18:48.000Z,completed,Spicy Italian Footlong Pro (Double Protein),1,Smashed Avocado,2.49,,12.83,26.75,USD
Washington D.C.,Chick-fil-A  (12289 Tech Rd),2022-07-25T12:45:06.000Z,2022-07-25T13:44:25.000Z,completed,Chick-fil-A® Nuggets,1,12 ct Chick-fil-A® Nuggets,2.46,,6.59,41.72,USD
Washington D.C.,Chick-fil-A  (12289 Tech Rd),2022-07-25T12:45:06.000Z,2022-07-25T13:44:25.000Z,completed,Chick-fil-A® Spicy Chicken Sandwich Meal,2,"Meal Beverages, Medium Chick-fil-A Waffle Potato Fries®, Chick-fil-A Waffle Potato Fries®, Medium Fanta® Orange, Chick-fil-A® Sauce, Fanta® Orange, Zesty Buffalo Sauce, Meal Sides, Mayo, Freshly-Brewed Iced Tea Sweetened",0.0,,11.99,41.72,USD
Washington D.C.,Chick-fil-A  (12289 Tech Rd),2022-07-25T12:45:06.000Z,2022-07-25T13:44:25.000Z,completed,Chick-fil-A® Spicy Chicken Sandwich Meal,2,Large Fanta® Orange,0.59,,11.99,41.72,USD
Washington D.C.,Chick-fil-A  (12289 Tech Rd),2022-07-25T12:45:06.000Z,2022-07-25T13:44:25.000Z,completed,Chick-fil-A® Nuggets,1,"Mustard, Chick-fil-A® Sauce, Zesty Buffalo Sauce, Garden Herb Ranch Sauce, 8 ct Chick-fil-A® Nuggets, Mayo",0.0,,6.59,41.72,USD
Washington D.C.,Chick-fil-A  (12289 Tech Rd),2022-07-25T12:45:06.000Z,2022-07-25T13:44:25.000Z,completed,Chick-fil-A® Spicy Chicken Sandwich Meal,2,Spicy Chicken Sandwich,-0.29,,11.99,41.72,USD
Washington D.C.,Chick-fil-A  (12289 Tech Rd),2022-07-25T12:45:06.000Z,2022-07-25T13:44:25.000Z,completed,Chick-fil-A® Spicy Chicken Sandwich Meal,2,White Bun (Buttered),0.29,,11.99,41.72,USD
Washington D.C.,Chick-fil-A  (12289 Tech Rd),2022-07-25T12:45:06.000Z,2022-07-25T13:44:25.000Z,completed,Chick-fil-A® Spicy Chicken Sandwich Meal,2,"Colby Jack Cheese, Pepper Jack Cheese",0.39,,11.99,41.72,USD
Washington D.C.,Marathon Deli,2022-07-07T23:13:09.000Z,2022-07-08T00:13:10.000Z,completed,Gyro Value Meal (Pita),1,Sprite,0.45,,11.5,21.38,USD
Washington D.C.,Marathon Deli,2022-07-07T23:13:09.000Z,2022-07-08T00:13:10.000Z,completed,carrot cake,1,"",,,5.5,21.38,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2022-07-01T22:30:30.000Z,2022-07-01T23:03:46.000Z,completed,Crunchwrap Supreme®,1,Potatoes,0.0,,5.75,24.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2022-07-01T22:30:30.000Z,2022-07-01T23:03:46.000Z,completed,Cantina Crispy Chicken Taco with Creamy Chipotle,1,Extra Chipotle Sauce,0.47,,3.95,24.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2022-07-01T22:30:30.000Z,2022-07-01T23:03:46.000Z,completed,Cinnabon Delights® 2 Pack,1,"",,,2.03,24.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2022-07-01T22:30:30.000Z,2022-07-01T23:03:46.000Z,completed,Crunchwrap Supreme®,1,Extra Nacho Cheese Sauce,0.3,,5.75,24.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2022-07-01T22:30:30.000Z,2022-07-01T23:03:46.000Z,completed,Crunchwrap Supreme®,1,Onions,0.35,,5.75,24.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2022-07-01T22:30:30.000Z,2022-07-01T23:03:46.000Z,completed,Nachos BellGrande®,1,Extra Nacho Cheese Sauce,0.3,,6.47,24.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2022-07-01T22:30:30.000Z,2022-07-01T23:03:46.000Z,completed,Hot Sauce Packet,9,"",,,0.0,24.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2022-07-01T22:30:30.000Z,2022-07-01T23:03:46.000Z,completed,Nachos BellGrande®,1,Black Beans,0.0,,6.47,24.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2022-07-01T22:30:30.000Z,2022-07-01T23:03:46.000Z,completed,Nachos BellGrande®,1,Onions,0.35,,6.47,24.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2022-07-01T22:30:30.000Z,2022-07-01T23:03:46.000Z,completed,Nachos BellGrande®,1,Jalapeño Peppers,0.47,,6.47,24.7,USD
Washington D.C.,McDonald's® (College Park),2022-06-30T00:40:33.000Z,2022-06-30T01:04:04.000Z,completed,Big Mac,1,American Cheese,0.59,,5.79,19.16,USD
Washington D.C.,McDonald's® (College Park),2022-06-30T00:40:33.000Z,2022-06-30T01:04:04.000Z,completed,Creamy Ranch Sauce,2,"",,,0.0,19.16,USD
Washington D.C.,McDonald's® (College Park),2022-06-30T00:40:33.000Z,2022-06-30T01:04:04.000Z,completed,Medium French Fries,1,Large French Fries,1.1,,3.39,19.16,USD
Washington D.C.,McDonald's® (College Park),2022-06-30T00:40:33.000Z,2022-06-30T01:04:04.000Z,completed,Hot and Spicy McChicken,1,"Shredded Lettuce, Regular Bun, H N S McChicken Patty, Mayonnaise, Pickle",0.0,,2.99,19.16,USD
Washington D.C.,McDonald's® (College Park),2022-06-30T00:40:33.000Z,2022-06-30T01:04:04.000Z,completed,Hot and Spicy McChicken,1,American Cheese,1.18,,2.99,19.16,USD
Washington D.C.,McDonald's® (College Park),2022-06-30T00:40:33.000Z,2022-06-30T01:04:04.000Z,completed,Medium French Fries,1,Salt,0.0,,3.39,19.16,USD
Washington D.C.,McDonald's® (College Park),2022-06-30T00:40:33.000Z,2022-06-30T01:04:04.000Z,completed,Spicy Buffalo,2,"",,,0.0,19.16,USD
Washington D.C.,McDonald's® (College Park),2022-06-30T00:40:33.000Z,2022-06-30T01:04:04.000Z,completed,Big Mac,1,"Shredded Lettuce, Big Mac Bun, Salt, Diced Onions, Meat, Pickle",0.0,,5.79,19.16,USD
Washington D.C.,McDonald's® (College Park),2022-06-30T00:40:33.000Z,2022-06-30T01:04:04.000Z,completed,Big Mac,1,Mac Sauce,0.4,,5.79,19.16,USD
Washington D.C.,Panera (10914 Baltimore Avenue ),2022-06-29T11:55:58.000Z,2022-06-29T12:30:45.000Z,completed,Brownie,1,"",,,2.99,30.59,USD
Washington D.C.,Panera (10914 Baltimore Avenue ),2022-06-29T11:55:58.000Z,2022-06-29T12:30:45.000Z,completed,Soup/Mac and Soup/Mac,2,Broccoli Cheddar Soup (Bread Bowl) (900 Cal.),6.49,,0.0,30.59,USD
Washington D.C.,Panera (10914 Baltimore Avenue ),2022-06-29T11:55:58.000Z,2022-06-29T12:30:45.000Z,completed,Soup/Mac and Soup/Mac,2,French Baguette (180 Cal.),0.0,,0.0,30.59,USD
